 zip_pick | zip_drop | distance_meters | distance_miles 
 98204    | 98310    |         3324716 |      2077.9475
 98046    | 98310    |         3324716 |      2077.9475
 98026    | 98310    |         3324716 |      2077.9475
 98087    | 98351    |         3324349 |       2077.718
 98020    | 98351    |         3324349 |       2077.718
 98012    | 98351    |         3324349 |       2077.718
 98206    | 98351    |         3324349 |       2077.718
 98082    | 98351    |         3324349 |       2077.718
 98036    | 98351    |         3324349 |       2077.718
 98037    | 98351    |         3324349 |       2077.718
 98275    | 98351    |         3324349 |       2077.718
 98026    | 98351    |         3324349 |       2077.718
 98204    | 98351    |         3324349 |       2077.718
 98046    | 98351    |         3324349 |       2077.718
 98087    | 98524    |         3324003 |       2077.502
 98012    | 98524    |         3324003 |       2077.502
 98206    | 98524    |         3324003 |       2077.502
 98275    | 98524    |         3324003 |       2077.502
 98037    | 98524    |         3324003 |       2077.502
 98026    | 98524    |         3324003 |       2077.502
 98020    | 98524    |         3324003 |       2077.502
 98082    | 98524    |         3324003 |       2077.502
 98036    | 98524    |         3324003 |       2077.502
 98204    | 98524    |         3324003 |       2077.502
 98046    | 98524    |         3324003 |       2077.502
 98204    | 98312    |         3323310 |      2077.0686
 98275    | 98312    |         3323310 |      2077.0686
 98037    | 98337    |         3323310 |      2077.0686
 98036    | 98312    |         3323310 |      2077.0686
 98204    | 98337    |         3323310 |      2077.0686
 98037    | 98312    |         3323310 |      2077.0686
 98020    | 98312    |         3323310 |      2077.0686
 98082    | 98337    |         3323310 |      2077.0686
 98206    | 98337    |         3323310 |      2077.0686
 98046    | 98337    |         3323310 |      2077.0686
 98087    | 98337    |         3323310 |      2077.0686
 98082    | 98312    |         3323310 |      2077.0686
 98012    | 98337    |         3323310 |      2077.0686
 98026    | 98312    |         3323310 |      2077.0686
 98206    | 98312    |         3323310 |      2077.0686
 98046    | 98312    |         3323310 |      2077.0686
 98026    | 98337    |         3323310 |      2077.0686
 98087    | 98312    |         3323310 |      2077.0686
 98020    | 98337    |         3323310 |      2077.0686
 98012    | 98312    |         3323310 |      2077.0686
 98275    | 98337    |         3323310 |      2077.0686
 98036    | 98337    |         3323310 |      2077.0686
 98037    | 98314    |         3323255 |      2077.0344
 98087    | 98314    |         3323255 |      2077.0344
 98026    | 98314    |         3323255 |      2077.0344
 98020    | 98314    |         3323255 |      2077.0344
 98204    | 98314    |         3323255 |      2077.0344
 98275    | 98314    |         3323255 |      2077.0344
 98082    | 98314    |         3323255 |      2077.0344
 98206    | 98314    |         3323255 |      2077.0344
 98012    | 98314    |         3323255 |      2077.0344
 98046    | 98314    |         3323255 |      2077.0344
 98036    | 98314    |         3323255 |      2077.0344
 98087    | 98386    |         3316563 |      2072.8518
 98275    | 98386    |         3316563 |      2072.8518
 98204    | 98386    |         3316563 |      2072.8518
 98036    | 98386    |         3316563 |      2072.8518
 98020    | 98386    |         3316563 |      2072.8518
 98012    | 98386    |         3316563 |      2072.8518
 98026    | 98386    |         3316563 |      2072.8518
 98046    | 98386    |         3316563 |      2072.8518
 98206    | 98386    |         3316563 |      2072.8518
 98082    | 98386    |         3316563 |      2072.8518
 98037    | 98386    |         3316563 |      2072.8518
 98204    | 98384    |         3315699 |      2072.3118
 98087    | 98384    |         3315699 |      2072.3118
 98012    | 98384    |         3315699 |      2072.3118
 98046    | 98384    |         3315699 |      2072.3118
 98275    | 98384    |         3315699 |      2072.3118
 98026    | 98384    |         3315699 |      2072.3118
 98206    | 98384    |         3315699 |      2072.3118
 98082    | 98384    |         3315699 |      2072.3118
 98037    | 98384    |         3315699 |      2072.3118
 98036    | 98384    |         3315699 |      2072.3118
 98020    | 98384    |         3315699 |      2072.3118
 98204    | 98349    |         3314364 |      2071.4773
 98046    | 98349    |         3314364 |      2071.4773
 98020    | 98349    |         3314364 |      2071.4773
 98026    | 98349    |         3314364 |      2071.4773
 98087    | 98349    |         3314364 |      2071.4773
 98037    | 98349    |         3314364 |      2071.4773
 98012    | 98349    |         3314364 |      2071.4773
 98082    | 98349    |         3314364 |      2071.4773
 98275    | 98349    |         3314364 |      2071.4773
 98036    | 98349    |         3314364 |      2071.4773
 98206    | 98349    |         3314364 |      2071.4773
 98026    | 98394    |         3312912 |        2070.57
 98037    | 98394    |         3312912 |        2070.57
 98087    | 98394    |         3312912 |        2070.57
 98275    | 98394    |         3312912 |        2070.57
 98204    | 98394    |         3312912 |        2070.57
 98036    | 98394    |         3312912 |        2070.57
 98020    | 98394    |         3312912 |        2070.57
 98046    | 98394    |         3312912 |        2070.57
 98012    | 98394    |         3312912 |        2070.57
 98082    | 98394    |         3312912 |        2070.57
 98206    | 98394    |         3312912 |        2070.57
 98046    | 98287    |         3312298 |       2070.186
 98026    | 98287    |         3312298 |       2070.186
 98012    | 98287    |         3312298 |       2070.186
 98082    | 98287    |         3312298 |       2070.186
 98036    | 98287    |         3312298 |       2070.186
 98037    | 98287    |         3312298 |       2070.186
 98020    | 98287    |         3312298 |       2070.186
 98275    | 98287    |         3312298 |       2070.186
 98087    | 98287    |         3312298 |       2070.186
 98204    | 98287    |         3312298 |       2070.186
 98206    | 98287    |         3312298 |       2070.186
 98275    | 98367    |         3308125 |       2067.578
 98087    | 98366    |         3308125 |       2067.578
 98020    | 98366    |         3308125 |       2067.578
 98026    | 98367    |         3308125 |       2067.578
 98020    | 98367    |         3308125 |       2067.578
 98087    | 98367    |         3308125 |       2067.578
 98204    | 98366    |         3308125 |       2067.578
 98046    | 98366    |         3308125 |       2067.578
 98012    | 98366    |         3308125 |       2067.578
 98206    | 98366    |         3308125 |       2067.578
 98204    | 98367    |         3308125 |       2067.578
 98082    | 98366    |         3308125 |       2067.578
 98046    | 98367    |         3308125 |       2067.578
 98012    | 98367    |         3308125 |       2067.578
 98036    | 98366    |         3308125 |       2067.578
 98037    | 98366    |         3308125 |       2067.578
 98275    | 98366    |         3308125 |       2067.578
 98082    | 98367    |         3308125 |       2067.578
 98206    | 98367    |         3308125 |       2067.578
 98036    | 98367    |         3308125 |       2067.578
 98037    | 98367    |         3308125 |       2067.578
 98026    | 98366    |         3308125 |       2067.578
 98026    | 98359    |         3302704 |      2064.1897
 98020    | 98359    |         3302704 |      2064.1897
 98087    | 98359    |         3302704 |      2064.1897
 98046    | 98359    |         3302704 |      2064.1897
 98082    | 98359    |         3302704 |      2064.1897
 98037    | 98359    |         3302704 |      2064.1897
 98206    | 98359    |         3302704 |      2064.1897
 98036    | 98359    |         3302704 |      2064.1897
 98275    | 98359    |         3302704 |      2064.1897
 98204    | 98359    |         3302704 |      2064.1897
 98012    | 98359    |         3302704 |      2064.1897
 98020    | 98322    |         3297407 |      2060.8792
 98275    | 98322    |         3297407 |      2060.8792
 98046    | 98322    |         3297407 |      2060.8792
 98206    | 98322    |         3297407 |      2060.8792
 98082    | 98322    |         3297407 |      2060.8792
 98204    | 98322    |         3297407 |      2060.8792
 98012    | 98322    |         3297407 |      2060.8792
 98037    | 98322    |         3297407 |      2060.8792
 98036    | 98322    |         3297407 |      2060.8792
 98026    | 98322    |         3297407 |      2060.8792
 98087    | 98322    |         3297407 |      2060.8792
 98206    | 98332    |         3294886 |      2059.3037
 98206    | 98335    |         3294886 |      2059.3037
 98082    | 98335    |         3294886 |      2059.3037
 98036    | 98335    |         3294886 |      2059.3037
 98037    | 98335    |         3294886 |      2059.3037
 98026    | 98329    |         3294886 |      2059.3037
 98204    | 98335    |         3294886 |      2059.3037
 98204    | 98332    |         3294886 |      2059.3037
 98046    | 98329    |         3294886 |      2059.3037
 98012    | 98329    |         3294886 |      2059.3037
 98020    | 98332    |         3294886 |      2059.3037
 98020    | 98329    |         3294886 |      2059.3037
 98275    | 98335    |         3294886 |      2059.3037
 98204    | 98329    |         3294886 |      2059.3037
 98206    | 98329    |         3294886 |      2059.3037
 98087    | 98329    |         3294886 |      2059.3037
 98082    | 98329    |         3294886 |      2059.3037
 98087    | 98335    |         3294886 |      2059.3037
 98046    | 98332    |         3294886 |      2059.3037
 98087    | 98332    |         3294886 |      2059.3037
 98275    | 98329    |         3294886 |      2059.3037
 98275    | 98332    |         3294886 |      2059.3037
 98012    | 98332    |         3294886 |      2059.3037
 98026    | 98332    |         3294886 |      2059.3037
 98026    | 98335    |         3294886 |      2059.3037
 98020    | 98335    |         3294886 |      2059.3037
 98036    | 98329    |         3294886 |      2059.3037
 98037    | 98329    |         3294886 |      2059.3037
 98082    | 98332    |         3294886 |      2059.3037
 98046    | 98335    |         3294886 |      2059.3037
 98036    | 98332    |         3294886 |      2059.3037
 98037    | 98332    |         3294886 |      2059.3037
 98012    | 98335    |         3294886 |      2059.3037
